
----------------------------------------------------------------------------------------------------
Final table
----------------------------------------------------------------------------------------------------

 Cut WH_120 Err, TTH_120 Err, ZH_120 Err, DiBosons Err, EWK Err, DY Err, QCD Err, Data Err,
|DiTauHistosBeforeOnePair| 0,0110677328 0,0002962601 0,0045648865 0,0002841794 0,0145151320 0,0004676707 0,0009361312 0,0000326968 0,0000229901 0,0000016704 0,0007062088 0,0000125471 0,0000000000 0,0000000000 0,0001056934 0,0000025927 
|DiTauHistosFinalForEleTau| 0,0110677328 0,0002962601 0,0045648865 0,0002841794 0,0145151320 0,0004676707 0,0009361312 0,0000326968 0,0000229901 0,0000016704 0,0007062088 0,0000125471 0,0000000000 0,0000000000 0,0001056934 0,0000025927 
|JetHistosBeforeJetEt| 0,0110677328 0,0002962601 0,0045648865 0,0002841794 0,0145151320 0,0004676707 0,0009361312 0,0000326968 0,0000229901 0,0000016704 0,0007062088 0,0000125471 0,0000000000 0,0000000000 0,0001056934 0,0000025927 
|JetHistosBeforeJetEta| 0,0110677328 0,0002962601 0,0045648865 0,0002841794 0,0145151320 0,0004676707 0,0009361312 0,0000326968 0,0000229901 0,0000016704 0,0007062088 0,0000125471 0,0000000000 0,0000000000 0,0001056934 0,0000025927 
|JetHistosBeforeJetBTag| 0,0110677328 0,0002962601 0,0045648865 0,0002841794 0,0145151320 0,0004676707 0,0009361312 0,0000326968 0,0000229901 0,0000016704 0,0007062088 0,0000125471 0,0000000000 0,0000000000 0,0001056934 0,0000025927 
|JetHistosAfterJetBTag| 0,0105051664 0,0002885394 0,0007895035 0,0001187151 0,0134236593 0,0004494103 0,0008719738 0,0000317277 0,0000156028 0,0000016107 0,0006828469 0,0000123403 0,0000000000 0,0000000000 0,0001009239 0,0000025335 
|JetHistosAfterNumJet| 0,0105051664 0,0002885394 0,0007895035 0,0001187151 0,0134236593 0,0004494103 0,0008719738 0,0000317277 0,0000156028 0,0000016107 0,0006828469 0,0000123403 0,0000000000 0,0000000000 0,0001009239 0,0000025335 
|CompCandHistosBeforeSel| 0,0105051664 0,0002885394 0,0007895035 0,0001187151 0,0134236593 0,0004494103 0,0008719738 0,0000317277 0,0000156028 0,0000016107 0,0006828469 0,0000123403 0,0000000000 0,0000000000 0,0001009239 0,0000025335 
|CompCandHistosAfterSel| 0,0055157059 0,0002082338 0,0004529561 0,0000908688 0,0011770188 0,0001310662 0,0000905066 0,0000107327 0,0000005595 0,0000002773 0,0000074820 0,0000013073 0,0000000000 0,0000000000 0,0000013355 0,0000002914 
|MuonHistosFinal| 0,0055157059 0,0002082338 0,0004529561 0,0000908688 0,0011770188 0,0001310662 0,0000905066 0,0000107327 0,0000005595 0,0000002773 0,0000074820 0,0000013073 0,0000000000 0,0000000000 0,0000013355 0,0000002914 
|EleHistosFinal| 0,0055157059 0,0002082338 0,0004529561 0,0000908688 0,0011770188 0,0001310662 0,0000905066 0,0000107327 0,0000005595 0,0000002773 0,0000074820 0,0000013073 0,0000000000 0,0000000000 0,0000013355 0,0000002914 
|TauHistosFinal| 0,0055157059 0,0002082338 0,0004529561 0,0000908688 0,0011770188 0,0001310662 0,0000905066 0,0000107327 0,0000005595 0,0000002773 0,0000074820 0,0000013073 0,0000000000 0,0000000000 0,0000013355 0,0000002914 
|DiTauHistosFinal| 0,0055157059 0,0002082338 0,0004529561 0,0000908688 0,0011770188 0,0001310662 0,0000905066 0,0000107327 0,0000005595 0,0000002773 0,0000074820 0,0000013073 0,0000000000 0,0000000000 0,0000013355 0,0000002914 

----------------------------------------------------------------------------------------------------
Relative efficiencies
----------------------------------------------------------------------------------------------------

 Cut WH_120 Err, TTH_120 Err, ZH_120 Err, DiBosons Err, EWK Err, DY Err, QCD Err, Data Err,
|VertexHistosBeforeMCFilter| 1,0000000000 0,0028143709 1,0000000000 0,0028143709 1,0000000000 0,0028143708 1,0000000000 0,0021431070 1,0000000000 0,0015904037 1,0000000000 0,0006678563 1,0000000000 0,0011381559 1,0000000000 0,0000000000 
|TriggerHistosBeforeSel| 0,5049899297 0,0017348933 0,2267772183 0,0010496551 0,2682540629 0,0011607396 1,0000000000 0,0021431070 1,0000000000 0,0015904037 1,0000000000 0,0006678563 1,0000000000 0,0011381559 1,0000000000 0,0000000063 
|TriggerHistosAfterSel| 0,2471429966 0,0015562192 0,1795479111 0,0019237828 0,2793562497 0,0022983988 0,2175138789 0,0007068656 0,0394640998 0,0002053581 0,8089635791 0,0005713763 0,0029022727 0,0000436694 0,5287834996 0,0000000017 
|VertexHistosBeforeSel| 1,0000000000 0,0079759434 1,0000000000 0,0139527166 1,0000000000 0,0102887074 1,0000000000 0,0040655666 1,0000000000 0,0071851908 1,0000000000 0,0007427691 1,0000000000 0,0212486971 1,0000000000 0,0000000060 
|VertexHistosAfterSel| 0,9974967141 0,0079608703 1,0000000000 0,0139527166 0,9978956909 0,0102724368 0,9977959775 0,0040579978 0,9983088526 0,0071760420 0,9959008518 0,0007404823 0,9995544737 0,0212415281 0,9990164731 0,0000000060 
|EleHistosBeforeEleEta| 1,0000000000 0,0079857509 1,0000000000 0,0139527166 1,0000000000 0,0102994873 1,0000000000 0,0040683558 1,0000000000 0,0071912045 1,0000000000 0,0007442905 1,0000000000 0,0212532945 1,0000000000 0,0000000060 
|EleHistosBeforeEleCrack| 1,0000000000 0,0079857509 1,0000000000 0,0139527166 1,0000000000 0,0102994873 1,0000000000 0,0040683558 1,0000000000 0,0071912045 1,0000000000 0,0007442905 1,0000000000 0,0212532945 1,0000000000 0,0000000060 
|EleHistosBeforeEleID| 1,0000000000 0,0079857509 1,0000000000 0,0139527166 1,0000000000 0,0102994873 1,0000000000 0,0040683558 1,0000000000 0,0071912045 1,0000000000 0,0007442905 1,0000000000 0,0212532945 1,0000000000 0,0000000060 
|EleHistosAfterPreEleID| 0,9403243779 0,0076280006 0,9531781239 0,0134611552 0,9531704858 0,0099369950 0,9742014324 0,0039837280 0,8894263317 0,0065520183 0,9720593044 0,0007286952 0,5051130967 0,0131564946 0,5182104530 0,0000000030 
|EleHistosAfterEleID| 0,9322452561 0,0078170345 0,9454027621 0,0137023871 0,9489451765 0,0101445032 0,9737531803 0,0040243810 0,8901464934 0,0068641813 0,9810079159 0,0007441905 0,2925311901 0,0133546252 0,6343376539 0,0000000068 
|EleHistosBeforeEleTrk| 0,9860376952 0,0084419800 0,9598278373 0,0142514290 0,9868464457 0,0107224143 0,9927572887 0,0041334140 0,9680089020 0,0076938599 0,9969647475 0,0007604965 0,4532027094 0,0326990151 0,8838546510 0,0000000149 
|EleHistosBeforeElePt1| 1,0000000000 0,0085916828 1,0000000000 0,0149997033 1,0000000000 0,0109012081 1,0000000000 0,0041715256 1,0000000000 0,0080147733 1,0000000000 0,0007633979 1,0000000000 0,0845486348 1,0000000000 0,0000000191 
|EleHistosAfterElePt1| 0,9217603056 0,0080855288 0,9382911822 0,0143022827 0,9426882642 0,0104305163 0,9759255121 0,0040919376 0,9202164753 0,0075161791 0,9824713711 0,0007533457 0,5233774764 0,0526536979 0,9329839049 0,0000000171 
|EleHistosBeforeElePt2| 1,0000000000 0,0089483600 1,0000000000 0,0154822855 1,0000000000 0,0112257137 1,0000000000 0,0042141243 1,0000000000 0,0083180865 1,0000000000 0,0007701600 1,0000000000 0,1144278264 1,0000000000 0,0000000196 
|EleHistosAfterElePt2| 0,4956203147 0,0054485080 0,4885498719 0,0093341521 0,6247877749 0,0080007781 0,6692025843 0,0031115885 0,1890625619 0,0015907072 0,7136895791 0,0006023244 0,0453994127 0,0186991223 0,6290215852 0,0000000087 
|EleHistosBeforeOneEle| 1,0000000000 0,0127134811 1,0000000000 0,0221441758 1,0000000000 0,0142109038 1,0000000000 0,0050478213 1,0000000000 0,0085081505 1,0000000000 0,0009118035 1,0000000000 0,5711365731 1,0000000000 0,0000000220 
|EleHistosBeforeMuonSequence| 0,9435193140 0,0121744445 0,9014736720 0,0205067482 0,8255738134 0,0123335173 0,9487125392 0,0048744705 0,9755266912 0,0083546623 0,9973857293 0,0009100183 1,0000000000 0,5711365731 0,9968483101 0,0000000213 
|TauHistosBeforeTauEta| 1,0000000000 0,0130902240 1,0000000000 0,0233362597 1,0000000000 0,0156338481 1,0000000000 0,0052265930 1,0000000000 0,0086200004 1,0000000000 0,0009130032 1,0000000000 0,5711365731 1,0000000000 0,0000000214 
|TauHistosBeforeDeltaR| 1,0000000000 0,0130902240 1,0000000000 0,0233362597 1,0000000000 0,0156338481 1,0000000000 0,0052265930 1,0000000000 0,0086200004 0,9999965572 0,0009130009 1,0000000000 0,5711365731 0,9999985835 0,0000000214 
|TauHistosBeforeTauPt| 1,0000000000 0,0130902240 1,0000000000 0,0233362597 1,0000000000 0,0156338481 1,0000000000 0,0052265930 1,0000000000 0,0086200004 1,0000000000 0,0009130050 1,0000000000 0,5711365731 1,0000000000 0,0000000214 
|TauHistosBeforeTauID| 0,5981829007 0,0090456976 0,9602373881 0,0226358634 0,7444924055 0,0126002694 0,3748235260 0,0023776871 0,7111069891 0,0059759175 0,1091119048 0,0002227803 0,2131819344 0,1933097588 0,1123175087 0,0000000019 
|TauHistosBeforeTauIso| 0,9272343242 0,0159898178 0,9775613982 0,0234062971 0,9433825410 0,0173580452 0,8896298925 0,0066255324 0,5822724012 0,0049064377 0,7054828837 0,0021360312 0,9014483186 1,0886144626 0,6783198704 0,0000000964 
|TauHistosBeforeMuonVeto| 0,4839506737 0,0105234527 0,3658289585 0,0120473408 0,6254922185 0,0133158147 0,1777469460 0,0023589735 0,0508576445 0,0018616555 0,0456466213 0,0005074484 0,0000000000 0,0000000000 0,0451055127 0,0000000066 
|TauHistosBeforeEleVeto| 0,7293508800 0,0200399581 0,6848279624 0,0302999449 0,8077661209 0,0201786575 0,4183022600 0,0094281140 0,9194347260 0,0488605627 0,9810056030 0,0151539948 0,0000000000 0,0000000000 0,9530090684 0,0000026268 
|TauHistosBeforeHighestPt| 0,7690160002 0,0243693640 0,7889363002 0,0405226937 0,7807675700 0,0219136372 0,5953092311 0,0182984954 0,5089659409 0,0337551613 0,7806607758 0,0129329099 0,0000000000 0,0000000000 0,7675173010 0,0000019468 
|TauHistosBeforeDiTau| 1,0000000000 0,0336956732 1,0000000000 0,0543184670 1,0000000000 0,0297518980 1,0000000000 0,0341776224 1,0000000000 0,0758528034 1,0000000000 0,0175499471 0,0000000000 0,0000000000 1,0000000000 inf 
|MuonHistosBeforeMuonPt| 1,0000000000 0,0336956732 1,0000000000 0,0543184670 1,0000000000 0,0297518980 1,0000000000 0,0341776224 1,0000000000 0,0758528034 1,0000000000 0,0175499471 0,0000000000 0,0000000000 1,0000000000 709039825644203079949674395771794845547077891549101705337108046651532217479247145526624256,0000000000 
|MuonHistosBeforeMuonVeto| 1,0000000000 0,0336956732 1,0000000000 0,0543184670 1,0000000000 0,0297518980 1,0000000000 0,0341776224 1,0000000000 0,0758528034 1,0000000000 0,0175499471 0,0000000000 0,0000000000 1,0000000000 0,0000033048 
|MuonHistosBeforeEle2TauPairs| 0,9624285164 0,0327413259 0,5520852525 0,0355578442 0,8029884313 0,0253229335 0,9225354825 0,0323023098 0,8774247863 0,0708807912 0,9669170515 0,0171151826 0,0000000000 0,0000000000 0,9492814877 0,0000030771 
|DiTauHistosBeforeCharge| 1,0000000000 0,0343402506 1,0000000000 0,0731155421 1,0000000000 0,0332241769 1,0000000000 0,0358322420 1,0000000000 0,0854286784 1,0000000000 0,0178503313 0,0000000000 0,0000000000 1,0000000000 0,0000034147 
