
----------------------------------------------------------------------------------------------------
Final table
----------------------------------------------------------------------------------------------------

 Cut WH_120 Err. TTH_120 Err. ZH_120 Err. DiBosons Err. EWK Err. DY Err. QCD Err. Data Err.
|MuonHistosBeforeMuonPt| 0.4133082043 0.0016853620 0.4411308600 0.0031864236 0.3481739115 0.0026904905 0.3261298000 0.0012339150 0.1609392765 0.0004787974 0.2343198905 0.0006226043 0.0474440450 0.0001610292 0.2678577109 0.0001136743 
|MuonHistosBeforeMuonEta| 0.3744553923 0.0015819878 0.4022493026 0.0030012368 0.3093835080 0.0024995218 0.3043726430 0.0011838771 0.1452553122 0.0004518384 0.2073028335 0.0005791978 0.0278764941 0.0001181320 0.1578630515 0.0000833958 
|MuonHistosBeforeMuonID| 0.3585204061 0.0015389616 0.3962370521 0.0029722836 0.2973926443 0.0024394066 0.2846369925 0.0011357960 0.1313082011 0.0004268008 0.1939145683 0.0005570519 0.0269025260 0.0001158601 0.1510391578 0.0000813327 
|MuonHistosBeforeMuonIso| 0.3483087530 0.0015111746 0.3764212621 0.0028762336 0.2870064820 0.0023870007 0.2787497211 0.0011220721 0.1274509061 0.0004197703 0.1900694654 0.0005506288 0.0223567094 0.0000986157 0.1162699538 0.0000702738 
|MuonHistosAfterMuonIso| 0.3322473436 0.0014671042 0.2819155264 0.0024020923 0.2658514258 0.0022778003 0.2619600686 0.0010837194 0.1151008316 0.0003969474 0.1830218999 0.0005387494 0.0017559968 0.0000318539 0.0168259195 0.0000255145 
|MuonHistosBeforeElePt| 0.2780041738 0.0013144061 0.1411007990 0.0016025121 0.1771880102 0.0017944274 0.2333572827 0.0010351978 0.1097775838 0.0003873988 0.0860455883 0.0003541851 0.0016325152 0.0000309109 0.0142082583 0.0000234158 
|EleHistosBeforeDeltaR| 0.2780041738 0.0013144061 0.1411007990 0.0016025121 0.1771880102 0.0017944274 0.2333572827 0.0010351978 0.1097775838 0.0003873988 0.0860455883 0.0003541851 0.0016325152 0.0000309109 0.0142082583 0.0000234158 
|EleHistosBeforeElePt| 0.2780041738 0.0013144061 0.1411007990 0.0016025121 0.1771880102 0.0017944274 0.2333572827 0.0010351978 0.1097775838 0.0003873988 0.0860455883 0.0003541851 0.0016325152 0.0000309109 0.0142082583 0.0000234158 
|EleHistosBeforeEleEta| 0.2651083355 0.0012770659 0.1353290892 0.0015652171 0.1675473274 0.0017381942 0.2193921303 0.0009994797 0.0840066701 0.0003346764 0.0757444815 0.0003307256 0.0012512519 0.0000280396 0.0115211185 0.0000210577 
|EleHistosBeforeEleCrack| 0.2650305463 0.0012768393 0.1352961151 0.0015649980 0.1675008790 0.0017379170 0.2193603809 0.0009993962 0.0839923648 0.0003346458 0.0757282735 0.0003306882 0.0012508651 0.0000280390 0.0115178843 0.0000210547 
